source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.3126246234059201,1.976263840385772,1.51718047251014,0.3018665159462793,0.3228448984988879,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,149258,149258,,29852,target,0.2412431860225922,2.075331260040066,1.603723122099517,0.23257838965932165,0.24965311447536628,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149258,149258,,29852,target,0.2412431860225922,2.075331260040066,1.603723122099517,0.23257838965932165,0.24965311447536628,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149258,149258,,29852,target,0.30380680705841356,1.9879296530992943,1.5286461447471846,0.2950834711150342,0.31249136347686707,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149258,149258,,29852,target,0.3156606468192832,1.9709330999105463,1.5143022453295754,0.30764771981290423,0.3239427615992782,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149258,149258,,29852,target,0.30143470903598624,1.9913134509511796,1.5294026293815248,0.29279880039729345,0.31059978116731524,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24202571216556523,2.0635749321120693,1.5874048371579645,0.2152955550267314,0.2679192162506764,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2619503220011705,2.0362720691555887,1.5629822415871386,0.23513165267739727,0.284922650526945,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24009282896702822,2.066204381282125,1.5856094961632383,0.21183681767456222,0.26561354306558627,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6552004351962624,0.44539981567261683,0.32703952215808196,0.6343480573539119,0.6765000495434619,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.4954576655538544,0.5387849855245707,0.41224944540341524,0.4553199472169551,0.5290773773075375,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.24321546760527168,0.6598615183661036,0.4487049591928349,0.08851085780043869,0.3639653422247032,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,100000,100000,,20000,target,0.22503885807968116,2.0962274238793372,1.6191933486924963,0.21351066359647344,0.23774815131578758,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.22503885807968116,2.0962274238793372,1.6191933486924963,0.21351066359647344,0.23774815131578758,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2974498291489819,1.9958923191896534,1.5398434778457035,0.28704414309662785,0.3083372549261952,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.31107078472375216,1.9764495631344445,1.517669486880739,0.2994971412166992,0.3225918135019791,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2923026626837034,2.003190333387003,1.5390446059814924,0.2805405632403257,0.30448902610500794,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24202571216556523,2.0635749321120693,1.5874048371579645,0.2152955550267314,0.2679192162506764,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2619503220011705,2.0362720691555887,1.5629822415871386,0.23513165267739727,0.284922650526945,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24009282896702822,2.066204381282125,1.5856094961632383,0.21183681767456222,0.26561354306558627,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,80000,20000,,16000,target,-0.018610935857132915,5.485808135811984,5.273589677426802,-0.02354612316495657,-0.014320473896522162,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9387342879210183,1.345380689246537,0.8854514807848658,0.9359677522724656,0.9412709990559333,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9439603337107515,1.2867204912302912,0.8403981283563764,0.9413220926461275,0.9463269336552452,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9489611439066931,1.2279676142471505,0.7827427400812016,0.9464974030235858,0.9512515653975683,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9459960846421864,1.2631329694714732,0.7995514074454201,0.9434407494886536,0.9484718104626697,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,80000,13871,,16000,target,-0.0017657724040460732,5.746839718599644,5.6084925906814425,-0.008747763413205389,0.004502672305388679,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,13871,,16000,target,0.9874750159881499,0.6425909136835053,0.3923599770351344,0.9858104621728202,0.988665502401274,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,13871,,16000,target,0.9897799877975162,0.5804591978916621,0.36675868056346406,0.9884580531252838,0.9906763835545292,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,13871,,16000,target,0.991104806664817,0.5415314528863322,0.34731496938460665,0.9902000913485969,0.9917485742317209,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,13871,,16000,target,0.9906982599387776,0.5537682979013311,0.36616531557754384,0.9901396016825633,0.9911602977087691,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,80000,20000,,16000,target,-0.020724989256890147,5.505269262650687,5.2894080906464955,-0.025878777068554164,-0.015363507215897465,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9379856343235221,1.3569703065164138,0.8773299282060092,0.9348231705275434,0.9409078045774868,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9451390641730463,1.2763088989976576,0.8308912752025941,0.9423666425396293,0.9475795448325084,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.9490949128836328,1.2294327676748331,0.7863670407885435,0.9464900149661745,0.9513906698137006,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,80000,20000,,16000,target,0.94679093335529,1.2569471338286358,0.795036292120156,0.9440093654926318,0.9492309004641987,500
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,71103,39069,56882.0,14221,target,0.6491104448680286,0.4449102527550926,0.337080594241646,0.6392247596233306,0.6588590427353809,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_2,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,71103,39069,56882.0,14221,target,0.6491104448680286,0.4449102527550926,0.337080594241646,0.6385732692172575,0.6594073082762025,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,20000,13871,16000.0,4000,target,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.5925855957071482,0.6324642029750155,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,20000,13871,16000.0,4000,target,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.5916113291853848,0.6341389453934756,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,20000,13871,16000.0,4000,target,0.6126186643836083,0.4721022003351542,0.3602559585627627,0.5930148387345996,0.6339652485689294,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,M08_dynamic_condition_weighted_char6,M08_dynamic_condition_weighted_char6,theory-proxy module,headline_transfer_evidence,,,random_split,50,50,40.0,10,target,0.4307546686640491,21.72021548691409,16.402831130941742,-0.32404445025444867,0.6952503562761333,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,PARM_GSE301246_held_out_context_track,PARM/GSE301246,T05_uncertainty_ensemble_proxy,T05_uncertainty_ensemble_proxy,theory-proxy module,headline_transfer_evidence,,,group_shuffle_by_condition,6000,500,4500.0,1500,target,0.3955993351255749,49.56370603960791,28.49090057274019,0.2111153691402332,0.5302010194266759,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,149999,149999,119999.0,30000,target,0.2876585702977691,1.9948825825181584,1.5436625248929747,0.27935783062359476,0.2963950691166444,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,149999,149999,119999.0,30000,target,0.284423689686203,2.0155352946950784,1.5614381708980112,0.2759617727613054,0.29249704247342173,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,150000,150000,120000.0,30000,target,0.2813359087852787,2.006696524468721,1.5577256799271724,0.27181614444070334,0.29032264346670256,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,149999,149999,119999.0,30000,target,0.2807902429077594,2.0063116944466635,1.556483215049511,0.2720900639319478,0.28913357713703025,1000
PHASE5_BOOTSTRAP_R2_CI_BY_TRACK_MODEL,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,T04_observable_alignment_proxy,T04_observable_alignment_proxy,theory-proxy module,headline_base_reference,,,random_split,149258,149258,119406.0,29852,target,0.2796569209540137,2.0221148546846948,1.5613071049224037,0.27027810258218493,0.2886768151805535,1000
